South Mall	(1)
South Mall	(1)
South Mall	(1)
South Mall	(1)
South Mall	(1)
South Mall	(1)
South Mall	(1)
South Mall	(1)
Brian Boru Bridge	(1)
Brian Boru Bridge	(1)
Brian Boru Bridge	(1)
Brian Boru Bridge	(1)
Brian Boru Bridge	(1)
Brian Boru Bridge	(1)
Kent Station	(1)
Kent Station	(1)
Brian Boru Bridge	(1)
Brian Boru Bridge	(1)
Brian Boru Bridge	(1)
South Gate Bridge	(1)
Brian Boru Bridge	(1)
South Gate Bridge	(1)
Brian Boru Bridge	(1)
South Gate Bridge	(1)
Brian Boru Bridge	(1)
South Gate Bridge	(1)
Brian Boru Bridge	(1)
South Gate Bridge	(1)
Brian Boru Bridge	(1)
South Gate Bridge	(1)
Brian Boru Bridge	(1)
South Gate Bridge	(1)
South Gate Bridge	(1)
South Gate Bridge	(1)
Camden Quay	(1)
Camden Quay	(1)
Camden Quay	(1)
Camden Quay	(1)
Camden Quay	(1)
Camden Quay	(1)
Camden Quay	(1)
Clontarf Street	(1)
Clontarf Street	(1)
Clontarf Street	(1)
Clontarf Street	(1)
Pope's Quay	(1)
Pope's Quay	(1)
Pope's Quay	(1)
Pope's Quay	(1)
Pope's Quay	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
South Main St.	(1)
