Kent Station	(1)
Kent Station	(1)
South Gate Bridge	(1)
Kent Station	(1)
South Gate Bridge	(1)
South Gate Bridge	(1)
South Gate Bridge	(1)
South Gate Bridge	(1)
South Gate Bridge	(1)
South Gate Bridge	(1)
South Gate Bridge	(1)
South Gate Bridge	(1)
North Main St.	(1)
North Main St.	(1)
North Main St.	(1)
North Main St.	(1)
North Main St.	(1)
North Main St.	(1)
Mercy Hospital	(1)
Lower Glanmire Rd.	(1)
Lower Glanmire Rd.	(1)
Lower Glanmire Rd.	(1)
Lower Glanmire Rd.	(1)
Lower Glanmire Rd.	(1)
Grand Parade	(1)
Grand Parade	(1)
Fitzgerald's Park	(1)
Fitzgerald's Park	(1)
Gaol Walk	(1)
Gaol Walk	(1)
Pope's Quay	(1)
Pope's Quay	(1)
Pope's Quay	(1)
Pope's Quay	(1)
Pope's Quay	(1)
South Main St.	(1)
South Main St.	(1)
South Main St.	(1)
Pope's Quay	(1)
Bandfield	(1)
Bandfield	(1)
Bandfield	(1)
Bandfield	(1)
Bandfield	(1)
Fitzgerald's Park	(1)
Bandfield	(1)
Bandfield	(1)
Bandfield	(1)
Bandfield	(1)
Bandfield	(1)
Bandfield	(1)
Bandfield	(1)
Bandfield	(1)
Bandfield	(1)
